id,score,total_errors,popularity
1033270,0,1,unpopular
1036451,0,16,unpopular
1044067,0,16,unpopular
1047510,0,5,unpopular
1048007,0,10,unpopular
1049941,0,1,unpopular
1051998,0,2,unpopular
1061180,0,6,unpopular
1064003,0,2,unpopular
849159,0,3,unpopular
853676,0,2,unpopular
857315,0,6,unpopular
857833,0,1,unpopular
858742,0,3,unpopular
859562,0,1,unpopular
863834,0,1,unpopular
864616,0,14,unpopular
865090,0,6,unpopular
867587,0,2,unpopular
868674,0,9,unpopular
868766,0,12,unpopular
870243,0,2,unpopular
874957,0,7,unpopular
878087,0,1,unpopular
878333,0,1,unpopular
879608,0,1,unpopular
882339,0,2,unpopular
883915,0,6,unpopular
887216,0,5,unpopular
890273,0,1,unpopular
891093,0,2,unpopular
892121,0,5,unpopular
892672,0,1,unpopular
895770,0,4,unpopular
898881,0,4,unpopular
900673,0,5,unpopular
900903,0,14,unpopular
901664,0,4,unpopular
902077,0,1,unpopular
905010,0,1,unpopular
905101,0,2,unpopular
905462,0,1,unpopular
912838,0,2,unpopular
918748,0,4,unpopular
925985,0,1,unpopular
929272,0,2,unpopular
932868,0,4,unpopular
937034,0,3,unpopular
937084,0,2,unpopular
942255,0,1,unpopular
943404,0,1,unpopular
945099,0,11,unpopular
950393,0,2,unpopular
952578,0,1,unpopular
959448,0,4,unpopular
964366,0,7,unpopular
966131,0,4,unpopular
967025,0,1,unpopular
967762,0,4,unpopular
608915,0,3,unpopular
609107,0,8,unpopular
616482,0,1,unpopular
617340,0,1,unpopular
619449,0,1,unpopular
627941,0,1,unpopular
629536,0,1,unpopular
634912,0,1,unpopular
637691,0,2,unpopular
638642,0,1,unpopular
642193,0,5,unpopular
646147,0,1,unpopular
648016,0,2,unpopular
655421,0,2,unpopular
658383,0,1,unpopular
660328,0,1,unpopular
660596,0,11,unpopular
664468,0,2,unpopular
667355,0,4,unpopular
668686,0,3,unpopular
670775,0,2,unpopular
677884,0,1,unpopular
678103,0,11,unpopular
679994,0,2,unpopular
1076816,0,3,unpopular
1091857,0,3,unpopular
1094581,0,4,unpopular
1097190,0,1,unpopular
1103028,0,14,unpopular
1103540,0,1,unpopular
1103841,0,12,unpopular
1106345,0,2,unpopular
1107212,0,4,unpopular
1111321,0,5,unpopular
1131111,0,1,unpopular
1132913,0,1,unpopular
1133031,0,1,unpopular
1133306,0,1,unpopular
1133544,0,11,unpopular
1134348,0,5,unpopular
1136430,0,1,unpopular
1137718,0,4,unpopular
1140076,0,1,unpopular
1141562,0,1,unpopular
686824,0,1,unpopular
691700,0,1,unpopular
699082,0,14,unpopular
699258,0,3,unpopular
700756,0,5,unpopular
704244,0,18,unpopular
705593,0,2,unpopular
705734,0,1,unpopular
18156,1,17,neutral
41310,1,1,neutral
64974,1,1,neutral
71441,1,5,neutral
72039,1,5,neutral
85204,1,2,neutral
120287,1,7,neutral
171562,1,3,neutral
196360,1,7,neutral
250368,1,1,neutral
261308,1,1,neutral
262617,1,1,neutral
264145,1,1,neutral
270030,1,4,neutral
275955,1,1,neutral
285882,1,2,neutral
303927,1,5,neutral
317055,1,1,neutral
317709,1,6,neutral
320278,1,2,neutral
332677,1,5,neutral
336051,1,4,neutral
353555,1,21,neutral
362350,1,2,neutral
384098,1,21,neutral
384648,1,1,neutral
396012,1,1,neutral
404613,1,8,neutral
411382,1,5,neutral
413529,1,13,neutral
414996,1,1,neutral
418571,1,1,neutral
420217,1,7,neutral
422150,1,2,neutral
424837,1,10,neutral
425782,1,4,neutral
426357,1,1,neutral
427238,1,12,neutral
427558,1,3,neutral
428523,1,1,neutral
428717,1,1,neutral
428837,1,2,neutral
429144,1,9,neutral
431678,1,2,neutral
432051,1,3,neutral
432189,1,2,neutral
433022,1,15,neutral
433615,1,11,neutral
435079,1,2,neutral
435160,1,1,neutral
437219,1,4,neutral
438147,1,2,neutral
442219,1,2,neutral
442833,1,3,neutral
442884,1,8,neutral
443244,1,11,neutral
443303,1,3,neutral
444625,1,2,neutral
444795,1,4,neutral
444833,1,1,neutral
445801,1,4,neutral
445951,1,2,neutral
445993,1,3,neutral
446306,1,5,neutral
446583,1,2,neutral
446855,1,2,neutral
448310,1,2,neutral
456876,1,11,neutral
458868,1,14,neutral
459140,1,5,neutral
459405,1,4,neutral
462447,1,21,neutral
462523,1,2,neutral
462752,1,3,neutral
463285,1,1,neutral
466576,1,6,neutral
469089,1,1,neutral
473547,1,2,neutral
474790,1,1,neutral
474987,1,1,neutral
476229,1,1,neutral
479386,1,4,neutral
481240,1,1,neutral
482704,1,2,neutral
485433,1,9,neutral
488131,1,1,neutral
491185,1,9,neutral
491236,1,14,neutral
494984,1,20,neutral
495587,1,5,neutral
498105,1,2,neutral
499875,1,2,neutral
500165,1,1,neutral
500826,1,1,neutral
503425,1,5,neutral
505089,1,37,neutral
506518,1,3,neutral
507358,1,2,neutral
508442,1,4,neutral
509299,1,2,neutral
513770,1,4,neutral
515945,1,1,neutral
516724,1,1,neutral
519841,1,3,neutral
521212,1,1,neutral
523768,1,1,neutral
526186,1,3,neutral
527441,1,5,neutral
529360,1,10,neutral
529778,1,2,neutral
533275,1,6,neutral
533725,1,5,neutral
535001,1,4,neutral
535362,1,1,neutral
535705,1,1,neutral
537227,1,67,neutral
538829,1,3,neutral
542165,1,1,neutral
542852,1,1,neutral
544023,1,1,neutral
544375,1,1,neutral
544967,1,2,neutral
548467,1,6,neutral
549255,1,1,neutral
550908,1,7,neutral
551164,1,6,neutral
551942,1,1,neutral
552225,1,2,neutral
552356,1,4,neutral
553897,1,4,neutral
553935,1,1,neutral
556002,1,2,neutral
556291,1,2,neutral
557598,1,2,neutral
557796,1,17,neutral
559427,1,1,neutral
561049,1,2,neutral
562962,1,1,neutral
563074,1,1,neutral
564164,1,3,neutral
565146,1,3,neutral
566064,1,2,neutral
575527,1,17,neutral
579429,1,9,neutral
581605,1,1,neutral
581648,1,1,neutral
584074,1,4,neutral
586806,1,1,neutral
588244,1,1,neutral
718131,1,1,neutral
722468,1,14,neutral
722919,1,2,neutral
724051,1,8,neutral
725489,1,1,neutral
728925,1,2,neutral
729296,1,1,neutral
735156,1,4,neutral
735508,1,1,neutral
737803,1,18,neutral
738248,1,1,neutral
739669,1,2,neutral
747058,1,1,neutral
747341,1,2,neutral
750745,1,1,neutral
751045,1,4,neutral
751588,1,1,neutral
751642,1,3,neutral
752148,1,2,neutral
754137,1,1,neutral
756700,1,3,neutral
759562,1,2,neutral
761988,1,2,neutral
763689,1,5,neutral
770010,1,2,neutral
771211,1,8,neutral
771828,1,1,neutral
772997,1,2,neutral
773545,1,1,neutral
774157,1,1,neutral
776648,1,2,neutral
778038,1,6,neutral
780794,1,1,neutral
791890,1,4,neutral
792008,1,4,neutral
795942,1,1,neutral
803589,1,13,neutral
812506,1,3,neutral
813612,1,2,neutral
814785,1,9,neutral
820164,1,1,neutral
824090,1,1,neutral
829375,1,20,neutral
832634,1,3,neutral
832752,1,14,neutral
976395,1,2,neutral
979948,1,1,neutral
983533,1,2,neutral
985709,1,2,neutral
993303,1,3,neutral
1004179,1,1,neutral
1004630,1,1,neutral
1005250,1,1,neutral
1014744,1,1,neutral
1014826,1,2,neutral
1014886,1,29,neutral
1036010,1,2,neutral
1039921,1,24,neutral
1044846,1,8,neutral
1060648,1,1,neutral
1063707,1,9,neutral
1064088,1,1,neutral
1065103,1,1,neutral
1066798,1,4,neutral
848424,1,1,neutral
848719,1,8,neutral
849533,1,6,neutral
850432,1,4,neutral
852922,1,1,neutral
857135,1,1,neutral
857468,1,7,neutral
869424,1,1,neutral
870887,1,5,neutral
871348,1,2,neutral
878170,1,2,neutral
881531,1,1,neutral
881577,1,2,neutral
882742,1,5,neutral
886006,1,1,neutral
887816,1,3,neutral
892730,1,8,neutral
895837,1,1,neutral
900585,1,5,neutral
902154,1,1,neutral
903502,1,3,neutral
907166,1,1,neutral
908214,1,1,neutral
909974,1,2,neutral
913608,1,1,neutral
915828,1,4,neutral
927149,1,1,neutral
929862,1,3,neutral
931181,1,1,neutral
934336,1,1,neutral
942766,1,1,neutral
945242,1,4,neutral
956743,1,2,neutral
959954,1,2,neutral
961434,1,2,neutral
964242,1,2,neutral
965447,1,9,neutral
606984,1,1,neutral
608674,1,2,neutral
609269,1,1,neutral
611939,1,9,neutral
612392,1,3,neutral
613234,1,3,neutral
614438,1,1,neutral
614534,1,6,neutral
619807,1,1,neutral
620385,1,2,neutral
620681,1,1,neutral
621234,1,1,neutral
622969,1,2,neutral
624094,1,2,neutral
629311,1,2,neutral
634707,1,1,neutral
636402,1,3,neutral
637491,1,1,neutral
637817,1,1,neutral
641147,1,2,neutral
641771,1,1,neutral
642625,1,1,neutral
642631,1,2,neutral
642999,1,3,neutral
645438,1,11,neutral
645677,1,6,neutral
647142,1,5,neutral
647686,1,7,neutral
649945,1,1,neutral
651808,1,1,neutral
653067,1,7,neutral
653069,1,1,neutral
654797,1,2,neutral
655620,1,9,neutral
657169,1,5,neutral
657464,1,6,neutral
657591,1,4,neutral
658008,1,1,neutral
664799,1,1,neutral
665692,1,5,neutral
666002,1,1,neutral
666055,1,5,neutral
666116,1,1,neutral
668689,1,2,neutral
669142,1,10,neutral
669910,1,1,neutral
670631,1,2,neutral
671316,1,8,neutral
673591,1,1,neutral
673824,1,1,neutral
675708,1,1,neutral
679089,1,1,neutral
679996,1,3,neutral
680670,1,2,neutral
1077328,1,1,neutral
1078732,1,1,neutral
1078805,1,5,neutral
1079785,1,1,neutral
1084626,1,2,neutral
1102839,1,10,neutral
1105756,1,1,neutral
1130326,1,3,neutral
1130759,1,3,neutral
1140055,1,1,neutral
687370,1,4,neutral
694702,1,4,neutral
696831,1,4,neutral
701634,1,1,neutral
705572,1,1,neutral
705859,1,2,neutral
706565,1,6,neutral
707089,1,25,neutral
711338,1,6,neutral
14436,2,22,neutral
72094,2,20,neutral
84523,2,1,neutral
98553,2,1,neutral
125027,2,2,neutral
171186,2,9,neutral
171856,2,4,neutral
192242,2,2,neutral
225992,2,2,neutral
232609,2,7,neutral
242600,2,1,neutral
271812,2,1,neutral
280180,2,4,neutral
288489,2,1,neutral
296185,2,1,neutral
305632,2,2,neutral
315136,2,8,neutral
315166,2,1,neutral
317221,2,1,neutral
321507,2,2,neutral
323745,2,1,neutral
338303,2,7,neutral
387348,2,6,neutral
407290,2,2,neutral
413047,2,4,neutral
415862,2,2,neutral
416866,2,2,neutral
418504,2,2,neutral
431530,2,1,neutral
433458,2,4,neutral
434039,2,7,neutral
435501,2,1,neutral
440523,2,3,neutral
441762,2,3,neutral
442334,2,2,neutral
446933,2,6,neutral
448813,2,6,neutral
449190,2,4,neutral
452269,2,4,neutral
454827,2,17,neutral
455237,2,2,neutral
460759,2,3,neutral
461719,2,1,neutral
462491,2,1,neutral
463527,2,8,neutral
463634,2,13,neutral
464942,2,3,neutral
466677,2,1,neutral
468028,2,1,neutral
469197,2,1,neutral
470623,2,7,neutral
476087,2,3,neutral
476897,2,9,neutral
478160,2,6,neutral
479392,2,4,neutral
480463,2,2,neutral
481099,2,3,neutral
481460,2,5,neutral
484595,2,1,neutral
490878,2,1,neutral
495647,2,6,neutral
497683,2,3,neutral
501056,2,1,neutral
501131,2,3,neutral
501236,2,10,neutral
501774,2,1,neutral
501778,2,1,neutral
506066,2,3,neutral
508605,2,2,neutral
510014,2,1,neutral
511486,2,22,neutral
512643,2,2,neutral
512796,2,1,neutral
520811,2,1,neutral
525413,2,4,neutral
526091,2,3,neutral
526529,2,2,neutral
529927,2,9,neutral
531782,2,3,neutral
533913,2,14,neutral
534305,2,7,neutral
536486,2,5,neutral
537048,2,6,neutral
537144,2,6,neutral
540201,2,1,neutral
540371,2,1,neutral
541006,2,1,neutral
546430,2,6,neutral
547226,2,1,neutral
548220,2,3,neutral
549192,2,1,neutral
551127,2,1,neutral
553068,2,2,neutral
556858,2,1,neutral
557910,2,2,neutral
558174,2,2,neutral
561979,2,2,neutral
567306,2,7,neutral
568626,2,1,neutral
569219,2,2,neutral
569618,2,4,neutral
569854,2,2,neutral
569941,2,11,neutral
575222,2,4,neutral
575676,2,7,neutral
576493,2,1,neutral
579342,2,1,neutral
580097,2,4,neutral
714850,2,3,neutral
716564,2,2,neutral
716864,2,1,neutral
718320,2,2,neutral
720279,2,2,neutral
720364,2,3,neutral
722120,2,4,neutral
724359,2,4,neutral
724908,2,9,neutral
724945,2,6,neutral
726828,2,9,neutral
732087,2,3,neutral
732595,2,2,neutral
733209,2,6,neutral
734341,2,1,neutral
734871,2,9,neutral
740263,2,13,neutral
741515,2,1,neutral
742870,2,1,neutral
742929,2,2,neutral
744084,2,1,neutral
747489,2,12,neutral
754359,2,1,neutral
757992,2,1,neutral
760943,2,4,neutral
767520,2,2,neutral
767843,2,4,neutral
770809,2,9,neutral
773443,2,2,neutral
774286,2,1,neutral
783789,2,4,neutral
785184,2,10,neutral
789497,2,2,neutral
805203,2,2,neutral
821885,2,2,neutral
824709,2,8,neutral
825330,2,2,neutral
829767,2,4,neutral
832148,2,1,neutral
835985,2,13,neutral
976847,2,5,neutral
1011797,2,11,neutral
1016601,2,2,neutral
1019534,2,1,neutral
1030910,2,1,neutral
1053955,2,1,neutral
851720,2,1,neutral
857280,2,2,neutral
859225,2,12,neutral
863854,2,1,neutral
865742,2,4,neutral
871130,2,1,neutral
871717,2,3,neutral
880374,2,7,neutral
888025,2,1,neutral
910319,2,2,neutral
926626,2,1,neutral
928258,2,5,neutral
928389,2,1,neutral
938043,2,1,neutral
938852,2,2,neutral
940120,2,2,neutral
941791,2,1,neutral
944636,2,1,neutral
945595,2,1,neutral
964117,2,3,neutral
970234,2,3,neutral
614818,2,1,neutral
620289,2,10,neutral
620831,2,3,neutral
621955,2,1,neutral
624175,2,2,neutral
626194,2,3,neutral
626622,2,1,neutral
627513,2,5,neutral
627519,2,8,neutral
630683,2,1,neutral
633358,2,3,neutral
634154,2,13,neutral
638083,2,4,neutral
638137,2,1,neutral
642656,2,1,neutral
644764,2,1,neutral
646601,2,1,neutral
647120,2,37,neutral
647319,2,2,neutral
653073,2,1,neutral
660624,2,4,neutral
668015,2,1,neutral
668785,2,2,neutral
671049,2,1,neutral
671840,2,2,neutral
672253,2,8,neutral
674231,2,1,neutral
680053,2,3,neutral
682485,2,2,neutral
683384,2,1,neutral
1078332,2,1,neutral
1091976,2,1,neutral
1109601,2,1,neutral
1137188,2,4,neutral
1139061,2,13,neutral
1142500,2,1,neutral
686649,2,28,neutral
690270,2,2,neutral
700264,2,1,neutral
708747,2,4,neutral
709564,2,3,neutral
3272,3,10,neutral
70610,3,4,neutral
72047,3,1,neutral
165588,3,1,neutral
216741,3,16,neutral
284343,3,2,neutral
292398,3,1,neutral
327167,3,3,neutral
327599,3,2,neutral
376195,3,1,neutral
380666,3,1,neutral
391902,3,3,neutral
420927,3,4,neutral
422127,3,9,neutral
423839,3,1,neutral
425485,3,1,neutral
426319,3,2,neutral
428237,3,4,neutral
433129,3,1,neutral
442365,3,1,neutral
445939,3,4,neutral
446989,3,1,neutral
449665,3,2,neutral
453318,3,4,neutral
461431,3,2,neutral
462239,3,1,neutral
463636,3,1,neutral
465642,3,5,neutral
466758,3,1,neutral
473080,3,1,neutral
477275,3,1,neutral
479285,3,1,neutral
480248,3,1,neutral
487129,3,4,neutral
490500,3,1,neutral
494920,3,4,neutral
497634,3,2,neutral
498509,3,6,neutral
498636,3,2,neutral
498995,3,2,neutral
499754,3,2,neutral
500136,3,11,neutral
500308,3,1,neutral
500737,3,1,neutral
507411,3,5,neutral
509063,3,1,neutral
510730,3,2,neutral
511071,3,1,neutral
511218,3,2,neutral
512249,3,1,neutral
519167,3,22,neutral
519980,3,1,neutral
524048,3,1,neutral
524588,3,2,neutral
527414,3,8,neutral
538488,3,4,neutral
539285,3,1,neutral
543321,3,1,neutral
547534,3,10,neutral
548214,3,6,neutral
552264,3,3,neutral
557312,3,1,neutral
557365,3,1,neutral
560477,3,4,neutral
571042,3,5,neutral
572425,3,1,neutral
572816,3,5,neutral
572941,3,2,neutral
573860,3,4,neutral
576231,3,15,neutral
579177,3,2,neutral
583054,3,1,neutral
584666,3,4,neutral
716162,3,4,neutral
721651,3,2,neutral
737153,3,4,neutral
738669,3,1,neutral
759058,3,3,neutral
759065,3,5,neutral
776670,3,8,neutral
825857,3,1,neutral
829431,3,1,neutral
829624,3,1,neutral
836684,3,5,neutral
977531,3,1,neutral
980269,3,2,neutral
997456,3,4,neutral
1002779,3,2,neutral
1003662,3,1,neutral
1006021,3,1,neutral
1067032,3,4,neutral
848812,3,1,neutral
878028,3,3,neutral
882543,3,1,neutral
911981,3,2,neutral
914518,3,1,neutral
916492,3,1,neutral
933512,3,2,neutral
961394,3,2,neutral
966133,3,1,neutral
968348,3,4,neutral
970609,3,1,neutral
610581,3,1,neutral
619430,3,1,neutral
622183,3,20,neutral
623926,3,3,neutral
625820,3,1,neutral
634693,3,1,neutral
638015,3,9,neutral
649348,3,1,neutral
653066,3,4,neutral
658326,3,2,neutral
662400,3,3,neutral
663121,3,3,neutral
669971,3,5,neutral
672251,3,3,neutral
678994,3,4,neutral
1107645,3,2,neutral
1109976,3,1,neutral
1139967,3,2,neutral
696560,3,1,neutral
72972,4,2,neutral
217716,4,5,neutral
218216,4,1,neutral
242409,4,1,neutral
316136,4,5,neutral
362883,4,3,neutral
371909,4,2,neutral
384628,4,4,neutral
396722,4,1,neutral
398874,4,1,neutral
413405,4,2,neutral
416808,4,1,neutral
420876,4,1,neutral
442252,4,4,neutral
444510,4,4,neutral
444753,4,3,neutral
462747,4,3,neutral
466200,4,1,neutral
466412,4,1,neutral
474884,4,1,neutral
475542,4,1,neutral
475603,4,24,neutral
495162,4,1,neutral
498784,4,1,neutral
499897,4,13,neutral
500471,4,1,neutral
503761,4,1,neutral
508611,4,2,neutral
511363,4,3,neutral
517134,4,3,neutral
517535,4,1,neutral
517927,4,4,neutral
519206,4,1,neutral
519239,4,2,neutral
526813,4,6,neutral
529194,4,6,neutral
529521,4,2,neutral
534755,4,2,neutral
535720,4,4,neutral
543643,4,1,neutral
558754,4,2,neutral
580131,4,95,neutral
723388,4,1,neutral
735948,4,3,neutral
746248,4,6,neutral
781307,4,1,neutral
795287,4,1,neutral
799615,4,1,neutral
1027540,4,3,neutral
887128,4,2,neutral
899474,4,3,neutral
914661,4,23,neutral
932572,4,3,neutral
941849,4,1,neutral
963392,4,4,neutral
607761,4,2,neutral
638698,4,4,neutral
644035,4,2,neutral
649799,4,1,neutral
673549,4,2,neutral
679202,4,2,neutral
1075146,4,2,neutral
1141346,4,2,neutral
25617,5,1,popular
117291,5,4,popular
149503,5,6,popular
170161,5,3,popular
363838,5,1,popular
395790,5,4,popular
413884,5,2,popular
431230,5,1,popular
442909,5,3,popular
451294,5,2,popular
461915,5,1,popular
470073,5,2,popular
490947,5,1,popular
494768,5,3,popular
505761,5,1,popular
508187,5,1,popular
511183,5,2,popular
545428,5,3,popular
568512,5,2,popular
572448,5,1,popular
717672,5,1,popular
729995,5,2,popular
736526,5,1,popular
770594,5,4,popular
771965,5,9,popular
798630,5,2,popular
1018058,5,1,popular
912471,5,1,popular
957628,5,1,popular
609405,5,1,popular
661266,5,1,popular
666245,5,2,popular
144004,6,1,popular
216468,6,2,popular
382756,6,1,popular
464190,6,1,popular
482964,6,6,popular
487198,6,4,popular
498255,6,1,popular
510753,6,1,popular
523650,6,1,popular
878956,6,1,popular
657746,6,4,popular
664960,6,2,popular
677054,6,3,popular
25780,7,4,popular
50487,7,4,popular
257937,7,1,popular
504528,7,9,popular
508153,7,4,popular
534643,7,2,popular
576431,7,9,popular
580082,7,4,popular
764409,7,1,popular
790760,7,2,popular
808642,7,2,popular
606179,7,2,popular
675943,7,2,popular
241648,8,3,popular
306256,8,7,popular
488452,8,19,popular
543222,8,4,popular
560284,8,10,popular
776901,8,1,popular
821646,8,1,popular
607770,8,8,popular
612783,8,9,popular
423285,9,10,popular
428687,10,3,popular
489394,10,4,popular
506477,10,3,popular
529279,10,46,popular
529753,10,1,popular
850965,10,2,popular
443657,11,3,popular
74350,13,13,popular
400603,14,3,popular
476289,14,2,popular
477426,16,2,popular
423291,19,4,popular
494449,25,1,popular
559062,25,10,popular
458180,28,1,popular
